id,label 
high4060_16,A
high4060_17,A
high4060_18,A
high4061_0,A
high4061_1,A
high4061_2,A
high4061_3,A
high4061_4,A
high4061_5,A
high4061_6,A
high4061_7,A
high4061_8,A
high4061_9,A
high4061_10,A
high4061_11,A
high4061_12,A
high4061_13,A
high4061_14,A
high4061_15,A
high4061_16,A
high4061_17,A
high4061_18,A
high4061_19,A
high4062_0,A
high4062_1,A
high4062_2,A
high4062_3,A
high4062_4,A
high4062_5,A
high4062_6,A
high4062_7,A
high4062_8,A
high4062_9,A
high4062_10,B
high4062_11,A
high4062_12,A
high4062_13,A
high4062_14,A
high4062_15,A
high4062_16,A
high4062_17,A
high4063_0,A
high4063_1,A
high4063_2,A
high4063_3,A
high4063_4,A
high4063_5,A
high4063_6,A
high4063_7,A
high4063_8,A
high4063_9,A
high4063_10,A
high4063_11,A
high4063_12,A
high4063_13,A
high4063_14,A
high4063_15,A
high4064_0,A
high4064_1,A
high4064_2,A
high4064_3,A
high4064_4,A
high4064_5,A
high4064_6,A
high4064_7,B
high4064_8,A
high4064_9,A
high4064_10,A
high4064_11,B
high4064_12,A
high4064_13,A
high4064_14,A
high4065_0,A
high4065_1,A
high4065_2,A
high4065_3,A
high4065_4,A
high4065_5,A
high4065_6,A
high4065_7,A
high4065_8,A
high4065_9,A
high4065_10,A
high4065_11,A
high4065_12,A
high4065_13,A
high4065_14,A
high4065_15,C
high4065_16,A
high4065_17,C
high4065_18,A
high4066_0,A
high4066_1,A
high4066_2,A
high4066_3,A
high4066_4,A
high4066_5,A
high4066_6,A
high4066_7,A
high4066_8,A
high4066_9,A
high4066_10,A
high4066_11,A
high4066_12,A
high4066_13,A
high4067_0,A
high4067_1,A
high4067_2,A
high4067_3,A
high4067_4,A
high4067_5,A
high4067_6,A
high4067_7,A
high4067_8,A
high4067_9,A
high4067_10,A
high4067_11,A
high4067_12,B
high4067_13,A
high4067_14,A
high4067_15,A
high4067_16,A
high4067_17,A
high4067_18,A
high4068_0,A
high4068_1,A
high4068_2,A
high4068_3,A
high4068_4,A
high4068_5,A
high4068_6,A
high4068_7,A
high4068_8,A
high4068_9,C
high4068_10,A
high4068_11,A
high4068_12,A
high4068_13,A
high4068_14,A
high4068_15,A
high4069_0,A
high4069_1,A
high4069_2,A
high4069_3,C
high4069_4,A
high4069_5,A
high4069_6,A
high4069_7,A
high4069_8,A
high4069_9,A
high4069_10,A
high4069_11,A
high4069_12,A
high4069_13,A
high4069_14,A
high4069_15,A
high4070_0,A
high4070_1,A
high4070_2,A
high4070_3,A
high4070_4,A
high4070_5,A
high4070_6,A
high4070_7,A
high4070_8,C
high4070_9,A
high4070_10,A
high4070_11,D
high4070_12,A
high4070_13,A
high4070_14,C
high4070_15,A
high4070_16,A
high4070_17,A
high4070_18,D
high4070_19,A
high4071_0,A
high4071_1,A
high4071_2,D
high4071_3,A
high4071_4,A
high4071_5,C
high4071_6,A
high4071_7,A
high4071_8,A
high4071_9,C
high4072_0,A
high4072_1,A
high4072_2,A
high4072_3,A
high4072_4,A
high4072_5,A
high4072_6,A
high4072_7,A
high4072_8,B
high4072_9,A
high4072_10,A
high4072_11,A
high4072_12,A
high4072_13,A
high4072_14,A
high4072_15,A
high4072_16,D
high4072_17,A
high4072_18,D
high4072_19,A
high4073_0,A
high4073_1,A
high4073_2,A
high4073_3,A
high4073_4,A
high4073_5,A
high4073_6,A
high4073_7,A
high4073_8,A
high4073_9,C
high4073_10,A
high4073_11,A
high4073_12,B
high4073_13,B
high4073_14,A
high4073_15,C
high4073_16,A
high4073_17,B
high4074_0,B
high4074_1,A
high4074_2,D
high4074_3,D
high4074_4,D
high4074_5,A
high4074_6,A
high4074_7,A
high4074_8,A
high4074_9,D
high4074_10,A
high4074_11,A
high4074_12,B
high4074_13,C
high4074_14,B
high4074_15,A
high4074_16,A
high4074_17,D
high4074_18,A
high4075_0,A
high4075_1,A
high4075_2,A
high4075_3,B
high4075_4,A
high4075_5,C
high4075_6,A
high4075_7,C
high4075_8,B
high4075_9,A
high4075_10,C
high4075_11,B
high4075_12,A
high4075_13,A
high4075_14,A
high4075_15,D
high4075_16,B
high4075_17,A
high4076_0,A
high4076_1,A
high4076_2,C
high4076_3,A
high4076_4,A
high4076_5,A
high4076_6,A
high4076_7,A
high4076_8,A
high4076_9,A
high4076_10,A
high4076_11,A
high4076_12,A
high4076_13,A
high4076_14,C
high4076_15,B
high4076_16,A
high4076_17,B
high4077_0,A
high4077_1,A
high4077_2,A
high4077_3,A
high4077_4,A
high4077_5,A
high4077_6,A
high4077_7,A
high4077_8,A
high4077_9,A
high4077_10,A
high4077_11,A
high4077_12,A
high4078_0,A
high4078_1,A
high4078_2,A
high4078_3,A
high4078_4,A
high4078_5,A
high4078_6,A
high4078_7,A
high4078_8,A
high4078_9,A
high4078_10,A
high4078_11,C
high4078_12,A
high4078_13,A
high4078_14,B
high4078_15,A
high4078_16,A
high4078_17,A
high4078_18,A
high4078_19,A
high4079_0,D
high4079_1,A
high4079_2,A
high4079_3,A
high4079_4,A
high4079_5,D
high4079_6,A
high4079_7,D
high4079_8,C
high4079_9,D
high4079_10,A
high4079_11,B
high4079_12,A
high4079_13,A
high4080_0,A
high4080_1,A
high4080_2,A
high4080_3,A
high4080_4,A
high4080_5,A
high4080_6,A
high4080_7,A
high4080_8,C
high4080_9,B
high4080_10,A
high4080_11,A
high4080_12,A
high4080_13,A
high4080_14,A
high4080_15,A
high4080_16,A
high4080_17,A
high4080_18,A
high4080_19,A
high4081_0,C
high4081_1,D
high4081_2,A
high4081_3,A
high4081_4,A
high4081_5,B
high4081_6,C
high4081_7,A
high4081_8,C
high4081_9,B
high4081_10,C
high4081_11,A
high4081_12,D
high4081_13,A
high4081_14,A
high4081_15,A
high4081_16,B
high4082_0,A
high4082_1,A
high4082_2,C
high4082_3,B
high4082_4,A
high4082_5,A
high4082_6,A
high4082_7,A
high4083_0,A
high4083_1,A
high4083_2,A
high4083_3,A
high4083_4,A
high4083_5,A
high4083_6,A
high4083_7,D
high4083_8,A
high4083_9,A
high4083_10,A
high4083_11,A
high4083_12,A
high4083_13,B
high4083_14,A
high4083_15,A
high4083_16,A
high4083_17,C
high4084_0,A
high4084_1,A
high4084_2,A
high4084_3,A
high4084_4,A
high4084_5,A
high4084_6,A
high4084_7,A
high4084_8,A
high4084_9,A
high4084_10,A
high4084_11,A
high4084_12,A
high4084_13,A
high4084_14,A
high4084_15,A
high4084_16,A
high4084_17,A
high4085_0,A
high4085_1,C
high4085_2,A
high4085_3,A
high4085_4,A
high4085_5,A
high4085_6,A
high4085_7,A
high4085_8,A
high4085_9,A
high4085_10,A
high4085_11,A
high4085_12,A
high4085_13,A
high4085_14,A
high4085_15,A
high4085_16,A
high4085_17,A
high4086_0,A
high4086_1,A
high4086_2,A
high4086_3,A
high4086_4,A
high4086_5,A
high4086_6,A
high4086_7,A
high4086_8,A
high4086_9,A
high4086_10,A
high4086_11,A
high4086_12,A
high4086_13,A
high4086_14,A
high4086_15,A
high4086_16,A
high4086_17,A
high4086_18,A
high4087_0,C
high4087_1,A
high4087_2,A
high4087_3,A
high4087_4,A
high4087_5,B
high4087_6,B
high4087_7,A
high4087_8,A
high4087_9,A
high4087_10,A
high4087_11,C
high4087_12,C
high4088_0,A
high4088_1,C
high4088_2,A
high4088_3,A
high4088_4,B
high4088_5,D
high4088_6,A
high4088_7,B
high4088_8,A
high4088_9,A
high4088_10,A
high4088_11,B
high4088_12,D
high4088_13,C
high4088_14,A
high4088_15,A
high4088_16,C
high4088_17,D
high4089_0,A
high4089_1,A
high4089_2,A
high4089_3,A
high4089_4,A
high4089_5,A
high4089_6,A
high4089_7,A
high4089_8,A
high4089_9,A
high4089_10,A
high4089_11,A
high4089_12,A
high4089_13,A
high4089_14,A
high4089_15,A
high4089_16,A
high4089_17,A
high4090_0,A
high4090_1,A
high4090_2,A
high4090_3,A
high4090_4,A
high4090_5,A
high4090_6,A
high4090_7,A
high4090_8,A
high4090_9,C
high4090_10,A
high4090_11,A
high4090_12,A
high4090_13,C
high4090_14,A
high4090_15,A
high4090_16,A
high4090_17,C
high4090_18,A
high4091_0,A
high4091_1,A
high4091_2,A
high4091_3,C
high4091_4,A
high4091_5,A
high4091_6,A
high4091_7,A
high4091_8,A
high4091_9,A
high4091_10,A
high4091_11,A
high4091_12,A
high4091_13,A
high4091_14,A
high4091_15,A
high4091_16,A
high4091_17,A
high4091_18,A
high4091_19,A
high4092_0,A
high4092_1,A
high4092_2,A
high4092_3,A
high4092_4,A
high4092_5,A
high4092_6,A
high4093_0,A
high4093_1,A
high4093_2,A
high4093_3,A
high4093_4,A
high4093_5,A
high4093_6,A
high4093_7,A
high4093_8,A
high4093_9,A
high4093_10,A
high4093_11,A
high4093_12,C
high4093_13,A
high4093_14,A
high4093_15,A
high4093_16,C
high4093_17,A
high4093_18,A
high4093_19,A
high4094_0,A
high4094_1,A
high4094_2,A
high4094_3,A
high4094_4,A
high4094_5,A
high4094_6,A
high4094_7,C
high4094_8,A
high4094_9,A
high4094_10,D
high4094_11,A
high4094_12,A
high4094_13,A
high4094_14,A
high4094_15,A
high4094_16,A
high4094_17,A
high4094_18,A
high4094_19,A
high4095_0,A
high4095_1,A
high4095_2,A
high4095_3,A
high4095_4,A
high4095_5,A
high4095_6,A
high4095_7,A
high4095_8,A
high4095_9,A
high4095_10,B
high4095_11,A
high4095_12,A
high4095_13,A
high4095_14,A
high4095_15,A
high4095_16,A
high4095_17,A
high4095_18,A
high4096_0,A
high4096_1,A
high4096_2,A
high4096_3,A
high4096_4,A
high4096_5,A
high4096_6,A
high4096_7,A
high4096_8,A
high4096_9,A
high4096_10,A
high4096_11,A
high4096_12,A
high4096_13,A
high4096_14,A
high4097_0,A
high4097_1,A
high4097_2,A
high4097_3,A
high4097_4,A
high4097_5,A
high4097_6,A
high4097_7,A
high4097_8,A
high4097_9,A
high4097_10,A
high4097_11,A
high4097_12,A
high4097_13,A
high4097_14,A
high4097_15,A
high4097_16,A
high4097_17,A
high4097_18,A
high4098_0,A
high4098_1,A
high4098_2,A
high4098_3,A
high4098_4,A
high4098_5,A
high4098_6,A
high4098_7,A
high4098_8,A
high4098_9,A
high4098_10,A
high4098_11,A
high4098_12,A
high4098_13,A
high4098_14,A
high4098_15,A
high4098_16,A
high4098_17,A
high4098_18,A
high4099_0,A
high4099_1,D
high4099_2,A
high4099_3,A
high4099_4,A
high4099_5,A
high4099_6,A
high4099_7,C
high4099_8,A
high4099_9,A
high4099_10,A
high4099_11,A
high4099_12,A
high4099_13,A
high4099_14,A
high4099_15,A
high4099_16,A
high4099_17,A
high4099_18,A
middle2696_0,A
middle2696_1,A
middle2696_2,A
middle2696_3,A
middle2696_4,A
middle2696_5,A
middle2696_6,A
middle2696_7,A
middle2696_8,A
middle2696_9,A
middle2696_10,A
middle2696_11,A
middle2696_12,A
middle2697_0,B
middle2697_1,A
middle2697_2,A
middle2697_3,A
middle2697_4,A
middle2697_5,A
middle2697_6,A
middle2697_7,A
middle2697_8,A
middle2697_9,A
middle2697_10,A
middle2698_0,A
middle2698_1,C
middle2698_2,A
middle2698_3,A
middle2698_4,A
middle2698_5,A
middle2698_6,A
middle2698_7,B
middle2698_8,A
middle2698_9,A
middle2698_10,A
middle2698_11,D
middle2698_12,A
middle2698_13,A
middle2699_0,A
middle2699_1,A
middle2699_2,D
middle2699_3,A
middle2699_4,A
middle2699_5,B
middle2699_6,A
middle2699_7,A
middle2699_8,A
middle2699_9,A
middle2700_0,A
middle2700_1,A
middle2700_2,A
middle2700_3,A
middle2700_4,A
middle2700_5,A
middle2700_6,A
middle2700_7,A
middle2700_8,C
middle2700_9,A
middle2701_0,A
middle2701_1,A
middle2701_2,C
middle2701_3,A
middle2701_4,D
middle2701_5,A
middle2701_6,A
middle2701_7,A
middle2702_0,A
middle2702_1,C
middle2702_2,A
middle2702_3,A
middle2702_4,A
middle2702_5,B
middle2702_6,A
middle2702_7,A
middle2702_8,C
middle2702_9,A
middle2702_10,A
middle2702_11,D
middle2702_12,C
middle2702_13,A
middle2703_0,A
middle2703_1,A
middle2703_2,A
middle2703_3,A
middle2703_4,A
middle2703_5,A
middle2703_6,A
middle2703_7,A
middle2703_8,A
middle2703_9,A
middle2703_10,A
middle2704_0,A
middle2704_1,D
middle2704_2,C
middle2704_3,A
middle2704_4,A
middle2704_5,B
middle2704_6,A
middle2704_7,A
middle2704_8,A
middle2704_9,B
middle2704_10,A
middle2704_11,A
middle2704_12,C
middle2704_13,A
middle2704_14,A
middle2705_0,A
middle2705_1,A
middle2705_2,A
middle2705_3,A
middle2705_4,A
middle2705_5,A
middle2705_6,A
middle2705_7,C
middle2705_8,A
middle2706_0,A
middle2706_1,B
middle2706_2,A
middle2706_3,A
middle2706_4,A
middle2706_5,A
middle2706_6,A
middle2706_7,C
middle2706_8,A
middle2706_9,A
middle2706_10,A
middle2706_11,A
middle2706_12,A
middle2706_13,A
middle2706_14,A
middle2706_15,A
middle2706_16,A
middle2706_17,A
middle2706_18,D
middle2707_0,A
middle2707_1,A
middle2707_2,A
middle2707_3,A
middle2707_4,A
middle2707_5,A
middle2707_6,A
middle2707_7,D
middle2707_8,A
middle2707_9,A
middle2707_10,A
middle2707_11,A
middle2707_12,A
middle2707_13,A
middle2708_0,A
middle2708_1,B
middle2708_2,A
middle2708_3,D
middle2708_4,C
middle2708_5,A
middle2708_6,B
middle2708_7,B
middle2708_8,B
middle2709_0,A
middle2709_1,A
middle2709_2,A
middle2709_3,A
middle2709_4,A
middle2709_5,A
middle2709_6,A
middle2709_7,A
middle2709_8,A
middle2709_9,A
middle2710_0,A
middle2710_1,A
middle2710_2,A
middle2710_3,A
middle2710_4,B
middle2710_5,A
middle2710_6,A
middle2710_7,A
middle2710_8,A
middle2711_0,A
middle2711_1,A
middle2711_2,A
middle2711_3,A
middle2711_4,A
middle2711_5,A
middle2712_0,A
middle2712_1,B
middle2712_2,A
middle2712_3,A
middle2712_4,A
middle2712_5,D
middle2712_6,A
middle2712_7,A
middle2713_0,A
middle2713_1,A
middle2713_2,A
middle2713_3,A
middle2713_4,A
middle2713_5,A
middle2713_6,B
middle2713_7,A
middle2714_0,D
middle2714_1,A
middle2714_2,A
middle2714_3,A
middle2714_4,A
middle2714_5,A
middle2714_6,C
middle2714_7,A
middle2714_8,A
middle2715_0,A
middle2715_1,A
middle2715_2,D
middle2715_3,A
middle2716_0,A
middle2716_1,A
middle2716_2,A
middle2716_3,A
middle2716_4,A
middle2716_5,A
middle2716_6,A
middle2716_7,A
middle2716_8,A
middle2716_9,A
middle2717_0,A
middle2717_1,A
middle2717_2,A
middle2717_3,A
middle2717_4,A
middle2717_5,A
middle2717_6,A
middle2717_7,B
middle2717_8,B
middle2717_9,D
middle2718_0,B
middle2718_1,A
middle2718_2,A
middle2718_3,D
middle2718_4,D
middle2718_5,A
middle2718_6,A
middle2718_7,A
middle2718_8,C
middle2718_9,A
middle2718_10,D
middle2718_11,B
middle2719_0,A
middle2719_1,B
middle2719_2,A
middle2719_3,A
middle2719_4,C
middle2719_5,A
middle2719_6,A
middle2719_7,A
middle2719_8,A
middle2719_9,A
middle2720_0,A
middle2720_1,B
middle2720_2,A
middle2720_3,A
middle2720_4,A
middle2721_0,A
middle2721_1,A
middle2721_2,A
middle2721_3,A
middle2721_4,A
middle2721_5,A
middle2721_6,A
middle2721_7,A
middle2721_8,A
middle2721_9,A
middle2721_10,A
middle2721_11,A
middle2721_12,D
middle2721_13,A
middle2722_0,D
middle2722_1,A
middle2722_2,A
middle2722_3,A
middle2722_4,A
middle2722_5,A
middle2722_6,A
middle2723_0,A
middle2723_1,A
middle2723_2,A
middle2723_3,A
middle2723_4,A
middle2723_5,A
middle2723_6,A
middle2723_7,A
middle2723_8,A
middle2724_0,C
middle2724_1,A
middle2724_2,B
middle2724_3,A
middle2724_4,B
middle2724_5,A
middle2724_6,C
middle2724_7,A
middle2724_8,B
middle2725_0,A
middle2725_1,A
middle2725_2,A
middle2725_3,A
middle2725_4,A
middle2725_5,A
middle2725_6,A
middle2725_7,A
middle2725_8,B
middle2725_9,A
middle2726_0,C
middle2726_1,A
middle2726_2,A
middle2726_3,A
middle2726_4,A
middle2726_5,A
middle2727_0,A
middle2727_1,A
middle2727_2,A
middle2727_3,A
middle2727_4,A
middle2727_5,A
middle2727_6,B
middle2727_7,A
middle2727_8,B
middle2727_9,B
middle2727_10,A
middle2727_11,A
middle2728_0,A
middle2728_1,A
middle2728_2,A
middle2728_3,A
middle2728_4,A
middle2728_5,B
middle2728_6,A
middle2728_7,A
middle2728_8,C
middle2728_9,A
middle2728_10,A
middle2728_11,A
middle2729_0,B
middle2729_1,A
middle2729_2,A
middle2729_3,C
middle2729_4,A
middle2729_5,C
middle2729_6,A
middle2729_7,D
middle2729_8,C
middle2730_0,A
middle2730_1,A
middle2730_2,A
middle2730_3,A
middle2730_4,A
middle2730_5,A
middle2730_6,A
middle2730_7,A
middle2730_8,A
middle2730_9,A
middle2731_0,A
middle2731_1,A
middle2731_2,A
middle2731_3,A
middle2731_4,A
middle2731_5,A
middle2731_6,A
middle2731_7,A
middle2731_8,A
middle2732_0,A
middle2732_1,A
middle2732_2,A
middle2732_3,A
middle2732_4,A
middle2733_0,A
middle2733_1,A
middle2733_2,A
middle2733_3,A
middle2733_4,A
middle2733_5,A
middle2733_6,A
middle2733_7,A
middle2733_8,A
middle2733_9,A
middle2733_10,A
middle2733_11,B
middle2733_12,A
middle2734_0,A
middle2734_1,A
middle2734_2,A
middle2734_3,A
middle2734_4,A
middle2734_5,B
middle2734_6,A
middle2734_7,A
middle2735_0,A
middle2735_1,C
middle2735_2,A
middle2735_3,A
middle2735_4,A
middle2735_5,A
middle2735_6,A
middle2735_7,B
middle2736_0,A
middle2736_1,D
middle2736_2,A
middle2736_3,A
middle2736_4,B
middle2736_5,B
middle2736_6,C
middle2736_7,B
middle2736_8,A
middle2736_9,D
middle2737_0,B
middle2737_1,A
middle2737_2,A
middle2737_3,B
middle2737_4,C
middle2737_5,A
middle2737_6,A
middle2737_7,B
middle2737_8,A
middle2737_9,B
middle2738_0,A
middle2738_1,A
middle2738_2,A
middle2738_3,A
middle2738_4,B
middle2738_5,A
middle2738_6,B
middle2738_7,C
middle2738_8,D
middle2738_9,A
middle2739_0,A
middle2739_1,A
middle2739_2,A
middle2739_3,A
middle2739_4,A
middle2739_5,A
middle2739_6,A
middle2739_7,A
middle2739_8,B
middle2740_0,A
middle2740_1,A
middle2740_2,A
middle2740_3,A
middle2740_4,A
middle2740_5,A
middle2741_0,C
middle2741_1,A
middle2741_2,A
middle2741_3,A
middle2741_4,A
middle2741_5,A
